id_article,id_obs,treat_id,exp_id,response_variable,sub_response_variable,location,sub_region,final_lat,final_lon,exp_site_loc,experiment_year,tree_type,crop_type,age_system,tree_age,season,soil_texture,no_tree_per_m,tree_height,alley_width,silvo_mean,silvo_sd,silvo_n,control_mean,control_sd,control_n,lat,lon,experimental_design,comparator,year_est_exp,age_system_yrs,measured_metrics,measured_unit,distance_tree_m,study_year_start,study_year_end,comments,site_x,climate_zone,silvo_se,control_se
11,468,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,21.6,6.324555320336759,40,9.3,0.9643650760992956,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for tree row (12 m) at 0-10cm depth,Restinclières,8,1,0.1
11,469,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,9.8,3.0983866769659336,60,9.3,0.9643650760992956,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measrement taken for inter row (11 m) at 0-10cm depth soil.,Restinclières,8,0.4,0.1
11,470,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,52.8,8.854377448471462,40,35.8,1.9287301521985911,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for tree row (12 m) at 10-30cm depth,Restinclières,8,1.4,0.2
11,471,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,37.9,4.6475800154489,60,35.8,1.9287301521985911,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measrement taken for inter row (11 m) at 10-30 cm depth soil.,Restinclières,8,0.6,0.2
11,472,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,77.1,9.486832980505138,40,59.4,1.9287301521985911,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for tree row (12 m) at 30-50cm depth,Restinclières,8,1.5,0.2
11,473,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,62,5.422176684690384,60,59.4,1.9287301521985911,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measrement taken for inter row (11 m) at 30-50 cm depth soil.,Restinclières,8,0.7,0.2
11,474,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,98.1,9.486832980505138,40,79.7,2.8930952282978866,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for tree row (12 m) at 50-70cm depth,Restinclières,8,1.5,0.3
11,475,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,82.4,5.422176684690384,60,79.7,2.8930952282978866,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measurement taken for inter row (11 m) at 50-70 cm depth soil.,Restinclières,8,0.7,0.3
11,476,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,130.4,9.486832980505138,40,110.1,2.8930952282978866,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for tree row (12 m) at 70-100cm depth,Restinclières,8,1.5,0.3
11,477,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,113.7,5.422176684690384,60,110.1,2.8930952282978866,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measurement taken for inter row (11 m) at 70-100 cm depth soil.,Restinclières,8,0.7,0.3
11,478,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,11.7,2.32379000772445,60,9.3,0.9643650760992956,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measrement taken for AF at 0-10 cm depth soil.,Restinclières,8,0.3,0.1
11,479,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,40.3,3.1622776601683795,40,35.8,1.9287301521985911,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for AF at 0-30cm depth,Restinclières,8,0.5,0.2
11,480,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,64.4,4.6475800154489,60,59.4,1.9287301521985911,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measurement taken for AF  at 0-50 cm depth soil.,Restinclières,8,0.6,0.2
11,481,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,84.9,3.794733192202055,40,79.7,2.8930952282978866,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,12,2014-01-01,2014-01-01,Measurement taken for AF  at 0-70 cm depth,Restinclières,8,0.6,0.3
11,482,40,37,Greenhouse gas emission,SOC,Restinclières,Mediterranean Europe,43.7238,4.03747,"43.7238, 4.03747",2014-01-01,"Fruit,nut & other",Cereal,Mature,18,Summer,Sand,NA,Tall,Narrow,116.4,5.422176684690384,60,110.1,2.8930952282978866,93,1.299444,NA,NA,Monoculture,NA,18,SOC stock (sequestration),Mg C ha-1,11,2014-01-01,2014-01-01,Measurement taken for AF at 0-100 cm depth soil.,Restinclières,8,0.7,0.3
12,483,45,40,Crop yield,Yield of annual crops,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,424,25.287941790505606,12,497,38.701937935974215,6,35,113,Randomized complete block design,Monoculture,NA,11,Yield of wheat,gm-2,na,1991-01-01,1992-01-01,Total mean yield of 4 replicates in alley and 2 replicates of mono,"35, 113",11,7.3,15.8
12,484,45,40,Crop yield,Yield of annual crops,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,478,39.4907584125704,12,511,64.6665292094759,6,35,113,Randomized complete block design,Monoculture,NA,11,Yield of wheat,gm-2,20,1991-01-01,1992-01-01,Mean yield of at 20 m in alley and at 20 m in  mono,"35, 113",11,11.4,26.4
12,485,45,40,Crop yield,Yield of annual crops,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,449,42.2620397046806,12,497,38.701937935974215,6,35,113,Randomized complete block design,Monoculture,NA,11,Yield of wheat,gm-2,10,1991-01-01,1992-01-01,Mean yield of at 10 m in alley and mean mono,"35, 113",11,12.2,15.8
12,486,45,40,Crop yield,Yield of annual crops,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,419,48.49742261192856,12,497,38.701937935974215,6,35,113,Randomized complete block design,Monoculture,NA,11,Yield of wheat,gm-2,5,1991-01-01,1992-01-01,Mean yield of at 5 m in alley and mean mono,"35, 113",11,14,15.8
12,487,45,40,Crop yield,Yield of annual crops,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,393,52.30793438858009,12,484,48.98979485566356,6,35,113,Randomized complete block design,Monoculture,NA,11,Yield of wheat,gm-2,2.5,1991-01-01,1992-01-01,Mean yield of at 2.5 m in alley and at 2.5 m in mono,"35, 113",11,15.1,20
12,488,45,40,Product quality,1000 grain weight,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,32.1,1.4895636945092343,12,34.4,2.400499947927514,6,35,113,Randomized complete block design,Monoculture,NA,11,1000 grain weight of  wheat,gm,na,1991-01-01,1992-01-01,1000 grian wt of 4 replicates in alley and 2 replicates of mono,"35, 113",11,0.43,0.98
12,489,45,40,Product quality,1001 grain weight,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,33.6,3.0137684051698463,12,35.7,2.865902999056318,6,35,113,Randomized complete block design,Monoculture,NA,11,1001 grain weight of  wheat,gm,20,1991-01-01,1992-01-01,1000 grain wt of at 20 m in alley and at 20 m in  mono,"35, 113",11,0.87,1.17
12,490,45,40,Product quality,1002 grain weight,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,33.1,3.879793808954285,12,34.4,2.400499947927514,6,35,113,Randomized complete block design,Monoculture,NA,11,1002 grain weight of  wheat,gm,10,1991-01-01,1992-01-01,1000 grain wt of at 10 m in alley and mean mono,"35, 113",11,1.12,0.98
12,491,45,40,Product quality,1003 grain weight,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,31.7,3.568024663591887,12,34.4,2.400499947927514,6,35,113,Randomized complete block design,Monoculture,NA,11,1003 grain weight of  wheat,gm,5,1991-01-01,1992-01-01,1000 grain  wt of at 5 m in alley and mean mono,"35, 113",11,1.03,0.98
12,492,45,40,Product quality,1004 grain weight,Zhengzhou,Atlantic Europe,34.7533392,113.6599983,"34.7533392, 113.6599983",1991-01-01,Timber,Cereal,Mature,11,Winter,Silt,NA,Tall,Wide,30.9,3.2216145020781117,12,34.2,3.919183588453085,6,35,113,Randomized complete block design,Monoculture,NA,11,1004 grain weight of  wheat,gm,2.5,1991-01-01,1992-01-01,1000 grain wt of at 2.5 m in alley and at 2.5 m in mono,"35, 113",11,0.93,1.6
13,493,48,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,"Tuber,root and other",Medium,9,Winter,Silt,NA,Short,Wide,3.1,NA,4,3.5,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter rapeseeds,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter rapeseed in 2016 in Leewards side (Wendhausen),"52.3317, 10.6311",15,3.4,0.92
13,494,48,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,"Tuber,root and other",Medium,9,Winter,Silt,NA,Short,Wide,2.9,NA,4,3.9,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter rapeseeds,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter rapeseed in 2016 in Leewards side (Wendhausen),"52.3317, 10.6311",15,78.3,369.9
13,495,48,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,"Tuber,root and other",Medium,9,Winter,Silt,NA,Short,Wide,2.7,NA,4,3.9,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter rapeseeds,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter rapeseed in 2016 in windward side (Wendhausen),"52.3317, 10.6311",15,0.69,0.24
13,496,48,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,"Tuber,root and other",Medium,9,Winter,Silt,NA,Short,Wide,3,NA,4,3.5,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter rapeseeds,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter rapeseed in 2016 in windward side (Wendhausen),"52.3317, 10.6311",15,2.45,3.2
13,497,48,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,"Tuber,root and other",Medium,9,Winter,Silt,NA,Short,Wide,2.9,NA,4,3.7,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter rapeseeds,Mg/ha,Alley,2016-01-01,2017-01-01,Average yield of winter rapeseed in 2016 of alley (Wendhausen),"52.3317, 10.6311",15,11,4
13,498,47,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,Cereal,Medium,9,Winter,Silt,NA,Short,Wide,6,NA,4,7,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2017 in Leewards side (Wendhausen),"52.3317, 10.6311",15,0.85,1.07
13,499,47,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,Cereal,Medium,9,Winter,Silt,NA,Short,Wide,5.7,NA,4,6.8,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2017 in Leewards side (Wendhausen),"52.3317, 10.6311",15,2.42,2.03
13,500,47,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,Cereal,Medium,9,Winter,Silt,NA,Short,Wide,6.8,NA,4,7.6,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2017 in windward side (Wendhausen),"52.3317, 10.6311",15,2.42,0.11
13,501,47,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,Cereal,Medium,9,Winter,Silt,NA,Short,Wide,6,NA,4,7.4,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2017 in windward side (Wendhausen),"52.3317, 10.6311",15,2.42,5
13,502,47,42,Crop yield,Yield of annual crops,Wendhausen ,Continental Europe,52.3317,10.6311,"52.3317, 10.6311",2016-01-01,Biomass,Cereal,Medium,9,Winter,Silt,NA,Short,Wide,6.1,NA,4,7.2,NA,4,52.3317,10.6311,NA,Monoculture,NA,≤9,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Average yield of winter wheat in 2017 of alley (Wendhausen),"52.3317, 10.6311",15,1.54,1.1
13,503,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,6.5,NA,4,4.2,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2016 in Leewards side (Neu Sacro),"51.7817, 14.6217",15,2.45,0.68
13,504,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,6,NA,4,4.2,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2016 in Leewards side (Neu Sacro),"51.7817, 14.6217",15,2.42,0.11
13,505,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,6.3,NA,4,5.5,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2016 in windward side (Neu Sacro),"51.7817, 14.6217",15,27.5,45.9
13,506,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,6.4,NA,4,6.3,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter wheat in 2016 in windward side (Neu Sacro),"51.7817, 14.6217",15,22.5,29.02
13,507,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,6.3,NA,4,5.1,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter wheat,Mg/ha,Alley,2016-01-01,2017-01-01,Average yield of winter wheat in 2016 of alley (Neu Sacro),"51.7817, 14.6217",15,19.32,9.47
13,508,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,4.5,NA,4,3.2,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter barley,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter barley in 2017 in Leewards side (Neu Sacro),"51.7817, 14.6217",15,0.85,0.13
13,509,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,5,NA,4,3.5,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter barley,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter barley in 2017 in Leewards side (Neu Sacro),"51.7817, 14.6217",15,3.4,2.75
13,510,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,6,NA,4,3.7,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter barley,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter barley in 2017 in windward side (Neu Sacro ),"51.7817, 14.6217",15,2.1,1
13,511,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,4.6,NA,4,4.5,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter barley,Mg/ha,Alley,2016-01-01,2017-01-01,Yield of winter barley in 2017 in windward side (Neu Sacro),"51.7817, 14.6217",15,0.3839999999999999,0.06
13,512,46,41,Crop yield,Yield of annual crops,Neu Sacro,Continental Europe,51.7817,14.6217,"51.7817, 14.6217",2016-01-01,Biomass,Cereal,Medium,6,Winter,Sand,NA,Short,Wide,5,NA,4,3.7,NA,4,51.7817,14.6217,NA,Monoculture,NA,≤6,Yield of  winter barley,Mg/ha,Alley,2016-01-01,2017-01-01,Average yield of winter barley in 2017 of alley (Neu Sacro),"51.7817, 14.6217",15,1.2,0.2929999999999999
14,513,49,43,Soil quality,SOC,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,4.63,0.4676537180435969,3,6.24,0.5369357503463519,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,SOC,g/kg,0.5,2011-01-01,2012-01-01,SOC of apple and soybean intercrop measured at 0.5 m  and mono,"36.1, 110.58",21,0.27,0.31
14,514,49,43,Soil quality,SOC,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,3.4,0.5022947341949744,3,6.24,0.5369357503463519,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,SOC,g/kg,1.5,2011-01-01,2012-01-01,SOC of apple and soybean intercrop measured at 1.5m  and mono,"36.1, 110.58",21,0.29,0.31
14,515,49,43,Soil quality,SOC,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,4.93,0.4676537180435969,3,6.24,0.5369357503463519,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,SOC,g/kg,2.5,2011-01-01,2012-01-01,SOC of apple and soybean intercrop meausred at 2.5 m  and mono,"36.1, 110.58",21,0.27,0.31
14,516,49,43,Soil quality,Other nutrients,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,0.28,0.08660254037844387,3,0.68,0.10392304845413262,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,Total N,g/kg,0.5,2011-01-01,2012-01-01,Total soil nitrogen of apple and soybean intercrop measured at 0.5 m and mono,"36.1, 110.58",21,0.05,0.06
14,517,49,43,Soil quality,Other nutrients,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,0.22,0.06928203230275509,3,0.68,0.10392304845413262,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,Total N,g/kg,1.5,2011-01-01,2012-01-01,Total soil nitrogen of apple and soybean intercrop measured at 1.5 m and mono,"36.1, 110.58",21,0.04,0.06
14,518,49,43,Soil quality,Other nutrients,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,0.25,0.06928203230275509,3,0.68,0.10392304845413262,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,Total N,g/kg,2.5,2011-01-01,2012-01-01,Total soil nitrogen of apple and soybean intercrop measured at 2.5 m and mono,"36.1, 110.58",21,0.04,0.06
14,519,49,43,Soil quality,Other nutrients,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,2.82,0.9699484522385713,3,7.02,0.381051177665153,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,Available P,g/kg,0.5,2011-01-01,2012-01-01,Available soil P of apple and soybean intercrop measured at 0.5 and mono,"36.1, 110.58",21,0.56,0.22
14,520,49,43,Soil quality,Other nutrients,Baidong,Boreal Europe,36.1,110.58,"36.1, 110.58",2011-01-01,"Fruit,nut & other",Legume,Young,NA,Summer,Sand,NA,Short,Narrow,2.5,0.9353074360871938,3,7.02,0.381051177665153,3,36.1,110.58,NA,Monoculture,2007-01-01,≤5,Available P,g/kg,1.5,2011-01-01,2012-01-01,Available soil P of apple and soybean intercrop measured at 1.5m  and mono,"36.1, 110.58",21,0.54,0.22
