id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,category_no,year_est_exp,age_system_yrs,age_system,tree_age,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
23,Soil quality,Soil carbon,%,43.875,0.15,0.33541019662496846,5,43.635,0.11,0.24596747752497689,5,637,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,Soil C dynamics at 0–10,19.145,0.005485101170755303,1.8043214692027563e-5
23,Soil quality,Soil carbon,%,43.735,0.17,0.3801315561749643,5,43.635,0.11,0.24596747752497689,5,638,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,Soil C dynamics at 0–10,19.145,0.0022891162565437237,2.146413215893841e-5
23,Soil quality,Soil carbon,%,43.855000000000004,0.01,0.022360679774997897,5,43.845,0.09,0.20124611797498107,5,639,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,Soil C dynamics at 10–20,19.145,2.2805017202606967e-4,4.265513182448231e-6
23,Soil quality,Soil carbon,%,43.715,0.06,0.1341640786499874,5,43.845,0.09,0.20124611797498107,5,640,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,Soil C dynamics at 10–20,19.145,-0.0029693945984645286,6.097347407763883e-6
23,Soil quality,Soil carbon,%,43.735,0.05,0.1118033988749895,5,43.845,0.09,0.20124611797498107,5,641,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,Soil C dynamics at 10–20,19.145,-0.002511990359500748,5.520536696708191e-6
23,Soil quality,Soil carbon,%,43.845,0.09,0.20124611797498107,5,43.845,0.09,0.20124611797498107,5,642,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,Soil C dynamics at 10–20,19.145,0,8.427036320175414e-6
23,Soil quality,Soil carbon,%,44.004999999999995,0.17,0.3801315561749643,5,43.925,0.17,0.3801315561749643,5,643,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,Soil C dynamics at 20–40,19.145,0.0018196297526141807,2.9903000074015933e-5
23,Soil quality,Soil carbon,%,43.955,0.12,0.2683281572999748,5,43.925,0.17,0.3801315561749643,5,644,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,Soil C dynamics at 20–40,19.145,6.82749229980949e-4,2.2431960226656617e-5
23,Soil quality,Soil carbon,%,44.055,0.3,0.6708203932499369,5,43.925,0.17,0.3801315561749643,5,645,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,Soil C dynamics at 20–40,19.145,0.0029552192455323104,6.13503080468379e-5
23,Soil quality,Soil carbon,%,43.585,0.65,1.4534441853748634,5,43.925,0.17,0.3801315561749643,5,646,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,Soil C dynamics at 20–40,19.145,-0.007770579609621434,2.3738783690415252e-4
23,Soil quality,Nitrogen,%,25.045,0.27,0.6037383539249432,5,25.435,0.13,0.2906888370749727,5,647,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,1,2001,2002,Soil N dynamics at 0-10,19.145,-0.015451971465148139,1.4234423726696262e-4
23,Soil quality,Nitrogen,%,25.535,0.25,0.5590169943749475,5,25.435,0.13,0.2906888370749727,5,648,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,3.5,2001,2002,Soil N dynamics at 0-10,19.145,0.0039238818248790355,1.2197658033984008e-4
23,Soil quality,Nitrogen,%,25.455,0.47,1.0509519494249011,5,25.435,0.13,0.2906888370749727,5,649,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,6.3,2001,2002,Soil N dynamics at 0-10,19.145,7.860090795709722e-4,3.6704068143998176e-4
23,Soil quality,Nitrogen,%,25.415,0.45,1.0062305898749055,5,25.435,0.13,0.2906888370749727,5,650,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,9,2001,2002,Soil N dynamics at 0-10,19.145,-7.866273758624966e-4,3.396282468815576e-4
23,Soil quality,Nitrogen,%,25.695,0.23,0.5142956348249517,5,25.755,0.24,0.5366563145999496,5,651,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,1,2001,2002,Soil N dynamics at 10-20,19.145,-0.00233236257335556,1.66959139216772e-4
23,Soil quality,Nitrogen,%,26.075,0.25,0.5590169943749475,5,25.755,0.24,0.5366563145999496,5,652,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,3.5,2001,2002,Soil N dynamics at 10-20,19.145,0.012348217869287631,1.7876043564002202e-4
23,Soil quality,Nitrogen,%,26.005,0.3,0.6708203932499369,5,25.755,0.24,0.5366563145999496,5,653,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,6.3,2001,2002,Soil N dynamics at 10-20,19.145,0.00966004420748717,2.1992081627857573e-4
23,Soil quality,Nitrogen,%,26.115,0.17,0.3801315561749643,5,25.755,0.24,0.5366563145999496,5,654,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,9,2001,2002,Soil N dynamics at 10-20,19.145,0.013881078870713574,1.2921170055778296e-4
23,Soil quality,Nitrogen,%,25.435,0.54,1.2074767078498865,5,25.814999999999998,0.27,0.6037383539249432,5,655,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,1,2001,2002,Soil N dynamics at 20-40,19.145,-0.014829540056884001,5.601292796061108e-4
23,Soil quality,Nitrogen,%,25.735,0.32,0.7155417527999327,5,25.814999999999998,0.27,0.6037383539249432,5,656,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,3.5,2001,2002,Soil N dynamics at 20-40,19.145,-0.0031037852268945014,2.640064176908255e-4
23,Soil quality,Nitrogen,%,24.965,0.99,2.213707297724792,5,25.814999999999998,0.27,0.6037383539249432,5,657,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,6.3,2001,2002,Soil N dynamics at 20-40,19.145,-0.03348087437903979,0.001681951508452592
23,Soil quality,Nitrogen,%,25.605,0.85,1.9006577808748213,5,25.814999999999998,0.27,0.6037383539249432,5,658,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,Other nutrients,9,2001,2002,Soil N dynamics at 20-40,19.145,-0.008168073417098657,0.0012114084147688761
23,Soil quality,Soil organic carbon,gm-2,4380.145,275,614.9186938124421,5,3947.145,328,733.430296619931,5,659,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,C3 soil organic carbon pools at 0–10,19.145,0.1040892960951972,0.0108470276754346
23,Soil quality,Soil organic carbon,gm-2,3990.145,526,1176.1717561648895,5,3947.145,328,733.430296619931,5,660,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,C3 soil organic carbon pools at 0–10,19.145,0.010835038325560003,0.024283057195134593
23,Soil quality,Soil organic carbon,gm-2,4679.145,608,1359.5293303198723,5,3947.145,328,733.430296619931,5,661,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,C3 soil organic carbon pools at 0–10,19.145,0.17012286816356112,0.023789237356737082
23,Soil quality,Soil organic carbon,gm-2,4292.145,462,1033.063405604903,5,3947.145,328,733.430296619931,5,662,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,C3 soil organic carbon pools at 0–10,19.145,0.08379407521354723,0.01849132789582608
23,Soil quality,Soil organic carbon,gm-2,3240.145,319,713.3056848224329,5,3567.145,163,364.47908033246574,5,663,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,C3 soil organic carbon pools at 10-20,19.145,-0.09614747406778486,0.011780887257562232
23,Soil quality,Soil organic carbon,gm-2,3373.145,328,733.430296619931,5,3567.145,163,364.47908033246574,5,664,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,C3 soil organic carbon pools at 10-20,19.145,-0.05592001236392366,0.011543366572923387
23,Soil quality,Soil organic carbon,gm-2,3991.145,187,418.14471179246067,5,3567.145,163,364.47908033246574,5,665,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,C3 soil organic carbon pools at 10-20,19.145,0.11231260119599115,0.004283286632793778
23,Soil quality,Soil organic carbon,gm-2,3779.145,292,652.9318494299387,5,3567.145,163,364.47908033246574,5,666,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,C3 soil organic carbon pools at 10-20,19.145,0.057732237613328775,0.008058073899443324
23,Soil quality,Soil organic carbon,gm-2,1995.145,454,1015.1748617849046,5,2579.145,348,778.1516561699268,5,667,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,C3 soil organic carbon pools  at 20-40,19.145,-0.2567412192562153,0.06998576992564615
23,Soil quality,Soil organic carbon,gm-2,1825.145,321,717.7778207774326,5,2579.145,348,778.1516561699268,5,668,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,C3 soil organic carbon pools  at 20-40,19.145,-0.34579851272801354,0.0491382038970357
23,Soil quality,Soil organic carbon,gm-2,1542.145,334,746.8467044849298,5,2579.145,348,778.1516561699268,5,669,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,C3 soil organic carbon pools  at 20-40,19.145,-0.5142836442184329,0.06511320715478926
23,Soil quality,Soil organic carbon,gm-2,1623.145,213,476.28247920745525,5,2579.145,348,778.1516561699268,5,670,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,C3 soil organic carbon pools  at 20-40,19.145,-0.4630923233922578,0.035426135671627196
23,Soil quality,Soil organic carbon,gm-2,1355.145,69,154.2886904474855,5,1425.145,145,324.2298567374695,5,671,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,C4 soil organic carbon pools at 0–10,19.145,-0.050365103253453565,0.012944395317608711
23,Soil quality,Soil organic carbon,gm-2,1385.145,158,353.29874044496677,5,1425.145,145,324.2298567374695,5,672,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,C4 soil organic carbon pools at 0–10,19.145,-0.028468735629800755,0.023363238325953613
23,Soil quality,Soil organic carbon,gm-2,1570.145,217,485.2267511174544,5,1425.145,145,324.2298567374695,5,673,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,C4 soil organic carbon pools at 0–10,19.145,0.09689440885354611,0.029452137621230903
23,Soil quality,Soil organic carbon,gm-2,1473.145,118,263.8560213449752,5,1425.145,145,324.2298567374695,5,674,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,C4 soil organic carbon pools at 0–10,19.145,0.03312600826654406,0.01676797630932464
23,Soil quality,Soil organic carbon,gm-2,1019.145,106,237.0232056149777,5,1123.145,68,152.0526224699857,5,675,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,C4 soil organic carbon pools at 10-20,19.145,-0.09716874536759917,0.014483429845791162
23,Soil quality,Soil organic carbon,gm-2,1100.145,99,221.3707297724792,5,1123.145,68,152.0526224699857,5,676,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,C4 soil organic carbon pools at 10-20,19.145,-0.020690796555118234,0.011763474230399121
23,Soil quality,Soil organic carbon,gm-2,1352.145,76,169.94116628998404,5,1123.145,68,152.0526224699857,5,677,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,C4 soil organic carbon pools at 10-20,19.145,0.1855594345367629,0.00682483494660875
23,Soil quality,Soil organic carbon,gm-2,1230.145,95,212.42645786248002,5,1123.145,68,152.0526224699857,5,678,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,C4 soil organic carbon pools at 10-20,19.145,0.0909992627611502,0.009629567575080582
23,Soil quality,Soil organic carbon,gm-2,625.145,155,346.5905365124674,5,816.145,153,342.11840055746785,5,679,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,1,2001,2002,C4 soil organic carbon pools  at 20-40,19.145,-0.2666084124278972,0.09661923114606949
23,Soil quality,Soil organic carbon,gm-2,569.145,109,243.73140954747709,5,816.145,153,342.11840055746785,5,680,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,3.5,2001,2002,C4 soil organic carbon pools  at 20-40,19.145,-0.3604568005541316,0.07182188575123602
23,Soil quality,Soil organic carbon,gm-2,485.145,130,290.6888370749727,5,816.145,153,342.11840055746785,5,681,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,6.3,2001,2002,C4 soil organic carbon pools  at 20-40,19.145,-0.5201442199291597,0.10694692359835029
23,Soil quality,Soil organic carbon,gm-2,442.145,112,250.43961347997646,5,816.145,153,342.11840055746785,5,682,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,9,2001,2002,C4 soil organic carbon pools  at 20-40,19.145,-0.6129541526781657,0.09931000168737847
24,Soil quality,Soil carbon,gm-3,138.145,20,34.64101615137754,3,106.145,39,67.54998149518622,3,683,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,Alley,2001,2002,Carbon input from maize shoot in alley crop and sole crop,19.145,0.2634977742861587,0.155958790790842
24,Soil quality,Soil carbon,gm-3,34.144999999999996,2,3.4641016151377544,3,32.144999999999996,5,8.660254037844386,3,684,Randomized complete block design,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,Alley,2001,2002,Carbon input from maize root in alley crop and sole crop,19.145,0.060359244819402594,0.027625186658241874
24,Soil quality,Soil carbon,gm-3,47.144999999999996,4,6.928203230275509,3,38.144999999999996,3,5.196152422706632,3,685,Randomized complete block design,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,Alley,2001,2002,Carbon input from soybeans shoot in alley crop and sole crop,19.145,0.21183327137544805,0.01338400355477791
24,Soil quality,Soil carbon,gm-3,26.145,3,5.196152422706632,3,26.145,2,3.4641016151377544,3,686,Randomized complete block design,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,≤14,Mature,14,Summer,NA,Sandy loam,0.16666666666666666,NA,12.5,Yes,No,SOC,Alley,2001,2002,Carbon input from soybeans root in alley crop and sole crop,19.145,0,0.01901805328938993
