ID.P,ID.S,ES.GROUPS,SAF System Trait type,CROP.OUTPUT.GROUP
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Cereals
99,8,Food (yield),Line belts *,Roots and tuber crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Forage crops
99,8,Food (yield),Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Cereals
99,8,Soil structure,Line belts *,Roots and tuber crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Forage crops
99,8,Soil structure,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Cereals
99,8,Chemical soil components,Line belts *,Roots and tuber crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Forage crops
99,8,Chemical soil components,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Cereals
99,8,Carbon sequestration,Line belts *,Roots and tuber crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Forage crops
99,8,Carbon sequestration,Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Cereals
99,9,Food (yield),Line belts *,Roots and tuber crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Forage crops
99,9,Food (yield),Line belts *,Oil crops
99,9,Soil structure,Line belts *,Cereals
99,9,Soil structure,Line belts *,Cereals
99,9,Soil structure,Line belts *,Cereals
99,9,Soil structure,Line belts *,Roots and tuber crops
99,9,Soil structure,Line belts *,Forage crops
99,9,Soil structure,Line belts *,Forage crops
99,9,Soil structure,Line belts *,Oil crops
99,9,Soil structure,Line belts *,Cereals
