ID.P,name,value,INPUT.OUTPUT.ES,ES.CAT.GROUPS,FOCUS.GROUPS.BD.ES.CAT
116,Land equivalent ratio,1,INPUT.ES,Povisioning ES,Production
116,Pests,0,"NA",Regulating ES,Disease and pest
116,Diseases,0,"NA",Regulating ES,Disease and pest
116,Weeds,0,"NA",Regulating ES,Disease and pest
116,Product quality,0,OUTPUT.ES,Povisioning ES,Production
116,Product stability,1,OUTPUT.ES,Povisioning ES,Production
116,Mechanisation,1,"NA",Povisioning ES,Production
116,Belowground (crop-tree) competition,0,"NA",Povisioning ES,Production
116,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
116,Nutrient use,0,"NA",Povisioning ES,Production
116,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
116,Breeding and selection,0,"NA",Povisioning ES,Production
116,Soil quality,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
116,Biodiversity,1,INPUT.ES,Regulating ES,Biodiversity
116,Carbon stock,1,"NA",Regulating ES,"Soil quality, carbon and nutrients"
116,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
116,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
116,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
116,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
116,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
116,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
116,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
116,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
116,Water quality,0,"NA",Regulating ES,Water
116,Water perculation,0,"NA",Regulating ES,Water
116,Water cyclings,0,"NA",Supporting ES,Water
116,Water availability,0,INPUT.ES,Regulating ES,Water
116,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
116,Economic profit related,1,INPUT.ES,Povisioning ES,Socio-cultural and economic
116,Economic management related,1,INPUT.ES,Povisioning ES,Socio-cultural and economic
116,Economic market related,1,"NA",Povisioning ES,Socio-cultural and economic
116,Landscape aesthetics,1,OUTPUT.ES,Cultural ES,Socio-cultural and economic
116,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
116,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
116,Perception of adoptation,1,"NA",Cultural ES,Socio-cultural and economic
116,Policy information,1,"NA",Cultural ES,Socio-cultural and economic
116,Agronomic category,1,"NA","NA","NA"
116,Environmental category,1,"NA","NA","NA"
116,Economic category,1,"NA","NA","NA"
116,Socio-cultural category,1,"NA","NA","NA"
116,Food (yield),1,OUTPUT.ES,Povisioning ES,Production
116,Feed,1,OUTPUT.ES,Povisioning ES,Production
116,Fibre,1,OUTPUT.ES,Povisioning ES,Production
116,Fuel (firewood etc.),1,OUTPUT.ES,"NA",Production
116,Genetic resources,0,"NA",Povisioning ES,Production
116,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
116,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
116,Fresh water,0,"NA",Povisioning ES,Water
116,Air regulation,0,"NA",Regulating ES,Nat. process regulation
116,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
116,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
116,Water regulation,0,OUTPUT.ES,Regulating ES,Water
116,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
116,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
116,Water purification,0,"NA",Regulating ES,Water
116,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
116,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
116,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
116,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
116,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
116,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
116,Primary production,1,"NA",Supporting ES,Production
116,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
116,Water cycling,0,INPUT.ES,Supporting ES,Water
116,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
116,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
116,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
116,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
116,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
116,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
116,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
116,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
116,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
116,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
116,Provisioning ES,1,"NA","NA","NA"
116,Regulating ES,0,"NA","NA","NA"
116,Supporting ES,1,"NA","NA","NA"
116,Cultural ES,0,"NA","NA","NA"
116,Ecosystem Services,1,"NA","NA","NA"
118,Food,0,OUTPUT.ES,Povisioning ES,Production
118,Biomass,0,OUTPUT.ES,Povisioning ES,Production
118,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
118,Pests,1,"NA",Regulating ES,Disease and pest
118,Diseases,0,"NA",Regulating ES,Disease and pest
118,Weeds,0,"NA",Regulating ES,Disease and pest
118,Product quality,0,OUTPUT.ES,Povisioning ES,Production
118,Product stability,0,OUTPUT.ES,Povisioning ES,Production
118,Mechanisation,0,"NA",Povisioning ES,Production
118,Belowground (crop-tree) competition,0,"NA",Povisioning ES,Production
118,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
118,Nutrient use,0,"NA",Povisioning ES,Production
118,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
118,Breeding and selection,0,"NA",Povisioning ES,Production
118,Soil quality,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
118,Biodiversity,1,INPUT.ES,Regulating ES,Biodiversity
118,Carbon stock,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
118,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
118,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
118,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
118,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
118,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
118,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
118,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
118,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
118,Water quality,0,"NA",Regulating ES,Water
118,Water perculation,0,"NA",Regulating ES,Water
118,Water cyclings,0,"NA",Supporting ES,Water
118,Water availability,0,INPUT.ES,Regulating ES,Water
118,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
118,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
118,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
118,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
118,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
118,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
118,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
118,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
118,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
118,Agronomic category,1,"NA","NA","NA"
118,Environmental category,1,"NA","NA","NA"
118,Economic category,0,"NA","NA","NA"
118,Socio-cultural category,0,"NA","NA","NA"
118,Food (yield),0,OUTPUT.ES,Povisioning ES,Production
118,Feed,0,OUTPUT.ES,Povisioning ES,Production
118,Fibre,0,OUTPUT.ES,Povisioning ES,Production
118,Fuel (firewood etc.),0,OUTPUT.ES,"NA",Production
118,Genetic resources,0,"NA",Povisioning ES,Production
118,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
118,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
118,Fresh water,0,"NA",Povisioning ES,Water
118,Air regulation,0,"NA",Regulating ES,Nat. process regulation
118,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
118,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
118,Water regulation,0,OUTPUT.ES,Regulating ES,Water
118,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
118,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
118,Water purification,0,"NA",Regulating ES,Water
118,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
118,Pest regulation,1,INPUT.ES,Regulating ES,Disease and pest
118,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
118,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
118,Soil formation,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
118,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
118,Primary production,0,"NA",Supporting ES,Production
118,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
118,Water cycling,0,INPUT.ES,Supporting ES,Water
118,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
118,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
118,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
118,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
118,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
118,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
118,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
118,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
118,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
118,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
118,Provisioning ES,0,"NA","NA","NA"
118,Regulating ES,1,"NA","NA","NA"
118,Supporting ES,0,"NA","NA","NA"
118,Cultural ES,0,"NA","NA","NA"
118,Ecosystem Services,1,"NA","NA","NA"
121,Food,0,OUTPUT.ES,Povisioning ES,Production
121,Biomass,0,OUTPUT.ES,Povisioning ES,Production
121,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
121,Pests,0,"NA",Regulating ES,Disease and pest
121,Diseases,0,"NA",Regulating ES,Disease and pest
121,Weeds,0,"NA",Regulating ES,Disease and pest
121,Product quality,0,OUTPUT.ES,Povisioning ES,Production
121,Product stability,0,OUTPUT.ES,Povisioning ES,Production
121,Mechanisation,0,"NA",Povisioning ES,Production
121,Belowground (crop-tree) competition,0,"NA",Povisioning ES,Production
121,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
121,Nutrient use,0,"NA",Povisioning ES,Production
121,Nutrient use effeciency,0,INPUT.ES,Povisioning ES,Production
121,Breeding and selection,0,"NA",Povisioning ES,Production
121,Soil quality,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
121,Biodiversity,1,INPUT.ES,Regulating ES,Biodiversity
121,Carbon stock,1,"NA",Regulating ES,"Soil quality, carbon and nutrients"
121,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
121,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
121,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
121,Chemical soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
121,Biological soil components,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
121,Soil water,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
121,Soil erosion,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
121,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
121,Water quality,0,"NA",Regulating ES,Water
121,Water perculation,0,"NA",Regulating ES,Water
121,Water cyclings,0,"NA",Supporting ES,Water
121,Water availability,0,INPUT.ES,Regulating ES,Water
121,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
121,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
121,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
121,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
121,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
121,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
121,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
121,Perception of adoptation,0,"NA",Cultural ES,Socio-cultural and economic
121,Policy information,0,"NA",Cultural ES,Socio-cultural and economic
121,Agronomic category,0,"NA","NA","NA"
121,Environmental category,1,"NA","NA","NA"
121,Economic category,0,"NA","NA","NA"
121,Socio-cultural category,0,"NA","NA","NA"
121,Food (yield),0,OUTPUT.ES,Povisioning ES,Production
121,Feed,0,OUTPUT.ES,Povisioning ES,Production
121,Fibre,0,OUTPUT.ES,Povisioning ES,Production
121,Fuel (firewood etc.),0,OUTPUT.ES,"NA",Production
121,Genetic resources,0,"NA",Povisioning ES,Production
121,Biochemicals,0,OUTPUT.ES,Povisioning ES,Production
121,Ornamentals,0,OUTPUT.ES,Povisioning ES,Production
121,Fresh water,0,"NA",Povisioning ES,Water
121,Air regulation,0,"NA",Regulating ES,Nat. process regulation
121,Climate regulation,0,OUTPUT.ES,Regulating ES,Nat. process regulation
121,Carbon sequestration,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
121,Water regulation,0,OUTPUT.ES,Regulating ES,Water
121,Nutrient leaching regulation,0,OUTPUT.ES,Regulating ES,"Soil quality, carbon and nutrients"
121,Erosion regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
121,Water purification,0,"NA",Regulating ES,Water
121,Disease regulation,0,INPUT.ES,Regulating ES,Disease and pest
121,Pest regulation,0,INPUT.ES,Regulating ES,Disease and pest
121,Polination regulation,0,INPUT.ES,Regulating ES,Nat. process regulation
121,Natural hazards regulation,0,"NA",Regulating ES,Nat. process regulation
121,Soil formation,1,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
121,Photosynthesis,0,"NA",Supporting ES,Nat. process regulation
121,Primary production,0,"NA",Supporting ES,Production
121,Nutrient cycling,0,INPUT.ES,Supporting ES,Nat. process regulation
121,Water cycling,0,INPUT.ES,Supporting ES,Water
121,Cultural diversity,0,"NA",Cultural ES,Socio-cultural and economic
121,Spiritual value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
121,Knowledge systems,0,"NA",Cultural ES,Socio-cultural and economic
121,Educational value,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
121,Inspirational value,0,"NA",Cultural ES,Socio-cultural and economic
121,Aesthetic value,0,"NA",Cultural ES,Socio-cultural and economic
121,Social relations,0,"NA",Cultural ES,Socio-cultural and economic
121,Sense of place,0,"NA",Cultural ES,Socio-cultural and economic
121,Cultural heritage value,0,"NA",Cultural ES,Socio-cultural and economic
121,Recreational and ecotourism,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
121,Provisioning ES,0,"NA","NA","NA"
121,Regulating ES,0,"NA","NA","NA"
121,Supporting ES,1,"NA","NA","NA"
121,Cultural ES,0,"NA","NA","NA"
121,Ecosystem Services,1,"NA","NA","NA"
125,Food,1,OUTPUT.ES,Povisioning ES,Production
125,Biomass,1,OUTPUT.ES,Povisioning ES,Production
125,Land equivalent ratio,0,INPUT.ES,Povisioning ES,Production
125,Pests,0,"NA",Regulating ES,Disease and pest
125,Diseases,0,"NA",Regulating ES,Disease and pest
125,Weeds,0,"NA",Regulating ES,Disease and pest
125,Product quality,0,OUTPUT.ES,Povisioning ES,Production
125,Product stability,0,OUTPUT.ES,Povisioning ES,Production
125,Mechanisation,0,"NA",Povisioning ES,Production
125,Belowground (crop-tree) competition,0,"NA",Povisioning ES,Production
125,Aboveground (crop-tree) light competition,0,"NA",Povisioning ES,Production
125,Nutrient use,0,"NA",Povisioning ES,Production
125,Nutrient use effeciency,1,INPUT.ES,Povisioning ES,Production
125,Breeding and selection,0,"NA",Povisioning ES,Production
125,Soil quality,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
125,Biodiversity,1,INPUT.ES,Regulating ES,Biodiversity
125,Carbon stock,1,"NA",Regulating ES,"Soil quality, carbon and nutrients"
125,Greenhouse gas emissions,0,"NA",Regulating ES,"Soil quality, carbon and nutrients"
125,Pollination,0,OUTPUT.ES,Regulating ES,Nat. process regulation
125,Soil structure,0,INPUT.ES,Supporting ES,"Soil quality, carbon and nutrients"
125,Chemical soil components,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
125,Biological soil components,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
125,Soil water,1,"NA",Supporting ES,"Soil quality, carbon and nutrients"
125,Soil erosion,1,"NA",Regulating ES,"Soil quality, carbon and nutrients"
125,Soil formations,0,"NA",Supporting ES,"Soil quality, carbon and nutrients"
125,Water quality,1,"NA",Regulating ES,Water
125,Water perculation,1,"NA",Regulating ES,Water
125,Water cyclings,1,"NA",Supporting ES,Water
125,Water availability,1,INPUT.ES,Regulating ES,Water
125,Hydraulic lift,0,INPUT.ES,Regulating ES,Water
125,Economic profit related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
125,Economic management related,0,INPUT.ES,Povisioning ES,Socio-cultural and economic
125,Economic market related,0,"NA",Povisioning ES,Socio-cultural and economic
125,Landscape aesthetics,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
125,Recreational and ecotourisms,0,OUTPUT.ES,"NA","NA"
125,Spiritual values,0,OUTPUT.ES,Cultural ES,Socio-cultural and economic
125,Perception of adoptation,1,"NA",Cultural ES,Socio-cultural and economic
125,Policy information,1,"NA",Cultural ES,Socio-cultural and economic
125,Agronomic category,1,"NA","NA","NA"
125,Environmental category,1,"NA","NA","NA"
125,Economic category,0,"NA","NA","NA"
125,Socio-cultural category,1,"NA","NA","NA"
125,Food (yield),1,OUTPUT.ES,Povisioning ES,Production
125,Feed,0,OUTPUT.ES,Povisioning ES,Production
125,Fibre,1,OUTPUT.ES,Povisioning ES,Production
125,Fuel (firewood etc.),1,OUTPUT.ES,"NA",Production
